"YYYYMMDD","ShadowRate","TermPremium-2Y","TermPremium-5Y","TermPremium-7Y","TermPremium-10Y","TermPremium-15Y","TermPremium-20Y","ExpectedRate-2Y","ExpectedRate-5Y","ExpectedRate-7Y","ExpectedRate-10Y","ExpectedRate-15Y","ExpectedRate-20Y"
20010619,-1.2067,0.0545,0.2997,0.4388,0.6833,0.7148,0.6735,5e-04,0.0893,0.2332,0.4837,0.8762,1.2015
20010620,-1.2148,0.0545,0.3071,0.457,0.72,0.7294,0.6919,5e-04,0.0879,0.231,0.481,0.8736,1.1991
20010621,-1.2234,0.0545,0.3087,0.4564,0.7038,0.7143,0.6775,5e-04,0.0863,0.2286,0.4782,0.8707,1.1965
20010622,-1.232,0.0546,0.3122,0.4637,0.6957,0.7062,0.6682,4e-04,0.0848,0.2263,0.4753,0.8678,1.1938
20010625,-1.2403,0.0596,0.3006,0.44,0.6715,0.673,0.6328,4e-04,0.0834,0.224,0.4725,0.865,1.1912
20010626,-1.2467,0.0656,0.2977,0.4335,0.6692,0.6647,0.6233,4e-04,0.0823,0.2225,0.4708,0.8633,1.1897
20010627,-1.2504,0.0656,0.2901,0.4231,0.6628,0.655,0.6152,4e-04,0.0819,0.2219,0.4702,0.863,1.1898
20010628,-1.2506,0.0666,0.2818,0.4084,0.6536,0.6412,0.6042,4e-04,0.0822,0.2226,0.4714,0.8648,1.1918
20010629,-1.246,0.0726,0.3194,0.462,0.7081,0.6988,0.6523,4e-04,0.0836,0.225,0.4749,0.8692,1.1967
20010702,-1.2397,0.0776,0.3636,0.5389,0.7837,0.7764,0.7194,4e-04,0.0854,0.2281,0.4793,0.8746,1.2026
20010703,-1.2357,0.0786,0.3624,0.5376,0.7895,0.7823,0.7309,4e-04,0.0866,0.2304,0.4825,0.8787,1.2071
20010704,-1.2337,0.0786,0.3416,0.5061,0.7692,0.7664,0.7246,4e-04,0.0874,0.2319,0.4848,0.8816,1.2104
20010705,-1.2318,0.0765,0.3248,0.4906,0.746,0.7565,0.7204,5e-04,0.0882,0.2334,0.487,0.8845,1.2136
20010706,-1.2285,0.0765,0.3156,0.4796,0.7431,0.7638,0.7413,5e-04,0.0894,0.2354,0.4899,0.8882,1.2177
20010709,-1.223,0.0805,0.361,0.5658,0.8322,0.8639,0.831,5e-04,0.091,0.2382,0.4938,0.8931,1.223
20010710,-1.2207,0.0825,0.3711,0.5762,0.8379,0.873,0.8437,5e-04,0.0919,0.2398,0.4961,0.896,1.2263
20010711,-1.2218,0.0805,0.349,0.5329,0.7813,0.805,0.7834,5e-04,0.092,0.2401,0.4967,0.897,1.2276
20010712,-1.2225,0.0775,0.3379,0.5215,0.7605,0.7668,0.7389,5e-04,0.0921,0.2405,0.4975,0.8982,1.2291
20010713,-1.2203,0.0775,0.348,0.547,0.7914,0.799,0.7638,5e-04,0.093,0.242,0.4996,0.901,1.2322
20010716,-1.2166,0.0784,0.3668,0.5929,0.8285,0.8424,0.8089,6e-04,0.0942,0.2441,0.5025,0.9046,1.2361
20010717,-1.2135,0.0834,0.3838,0.6101,0.8459,0.8691,0.8383,6e-04,0.0952,0.2459,0.5051,0.9079,1.2397
20010718,-1.2122,0.0834,0.3772,0.593,0.8382,0.872,0.8399,6e-04,0.0958,0.247,0.5068,0.91,1.2421
20010719,-1.2121,0.0834,0.3818,0.6063,0.8522,0.8905,0.8602,6e-04,0.0962,0.2477,0.5078,0.9115,1.2438
20010723,-1.2138,0.0844,0.377,0.5974,0.8562,0.8862,0.8586,6e-04,0.096,0.2476,0.5078,0.9118,1.2444
20010724,-1.2167,0.0844,0.3974,0.631,0.8868,0.9096,0.8769,6e-04,0.0956,0.247,0.5072,0.9114,1.2441
20010725,-1.2227,0.0895,0.3986,0.6258,0.8799,0.8828,0.8479,5e-04,0.0944,0.2452,0.5051,0.9092,1.2421
20010726,-1.2306,0.0895,0.3752,0.5843,0.835,0.8291,0.8001,5e-04,0.0928,0.2427,0.502,0.9059,1.2389
20010727,-1.2375,0.0895,0.3655,0.5635,0.8166,0.8019,0.7708,5e-04,0.0915,0.2405,0.4994,0.9031,1.2362
20010730,-1.2419,0.0905,0.3673,0.5666,0.825,0.8183,0.789,5e-04,0.0907,0.2394,0.498,0.9017,1.235
20010731,-1.2444,0.0905,0.3707,0.5641,0.8355,0.8316,0.7952,5e-04,0.0903,0.2389,0.4975,0.9014,1.2348
20010801,-1.2455,0.0906,0.3687,0.554,0.8353,0.8381,0.8005,4e-04,0.0903,0.239,0.4977,0.9019,1.2355
20010802,-1.2449,0.0965,0.3773,0.5594,0.8383,0.8507,0.8099,5e-04,0.0907,0.2396,0.4987,0.9033,1.2371
20010803,-1.2432,0.1035,0.4007,0.5963,0.8657,0.8788,0.8338,5e-04,0.0913,0.2407,0.5003,0.9052,1.2392
20010806,-1.2423,0.1215,0.4383,0.6415,0.8936,0.9073,0.8571,5e-04,0.0917,0.2415,0.5014,0.9067,1.2409
20010807,-1.2447,0.1355,0.4837,0.697,0.9291,0.9387,0.8803,5e-04,0.0913,0.241,0.5009,0.9063,1.2407
20010808,-1.2537,0.1256,0.4355,0.634,0.8688,0.8687,0.8113,4e-04,0.0895,0.238,0.4972,0.9023,1.2367
20010809,-1.2647,0.1176,0.4187,0.6266,0.8614,0.8588,0.7983,4e-04,0.0873,0.2344,0.4926,0.8972,1.2317
20010810,-1.277,0.1017,0.3722,0.5637,0.8267,0.8315,0.7791,3e-04,0.0848,0.2303,0.4873,0.8915,1.2259
20010813,-1.2877,0.0947,0.3563,0.5361,0.8201,0.8294,0.7799,3e-04,0.0827,0.2269,0.4829,0.8866,1.2211
20010814,-1.2962,0.0847,0.3349,0.5127,0.8194,0.833,0.7865,3e-04,0.0811,0.2243,0.4796,0.883,1.2175
20010815,-1.3018,0.0697,0.3109,0.5003,0.8174,0.8481,0.8045,3e-04,0.0801,0.2227,0.4776,0.8809,1.2155
20010816,-1.3041,0.0697,0.3302,0.5227,0.8249,0.8555,0.8097,3e-04,0.0798,0.2223,0.4771,0.8805,1.2153
20010817,-1.3041,0.0797,0.358,0.5444,0.8513,0.8756,0.8277,3e-04,0.08,0.2226,0.4777,0.8814,1.2163
20010820,-1.3035,0.0847,0.3687,0.5538,0.8654,0.8925,0.8424,3e-04,0.0803,0.2232,0.4786,0.8825,1.2176
20010821,-1.303,0.0947,0.3935,0.5694,0.8747,0.8955,0.8423,3e-04,0.0805,0.2236,0.4793,0.8835,1.2187
20010822,-1.3036,0.0947,0.3815,0.5453,0.8395,0.8552,0.8038,3e-04,0.0805,0.2237,0.4795,0.8838,1.2192
20010823,-1.303,0.0947,0.4002,0.5828,0.8638,0.8822,0.8196,3e-04,0.0808,0.2242,0.4802,0.8848,1.2204
20010824,-1.3029,0.0897,0.3951,0.5795,0.8583,0.8765,0.8078,3e-04,0.0809,0.2245,0.4807,0.8855,1.2212
20010827,-1.3027,0.0867,0.4209,0.6162,0.8848,0.8957,0.821,3e-04,0.0811,0.2248,0.4812,0.8863,1.222
20010828,-1.3041,0.0857,0.4161,0.5904,0.854,0.8619,0.787,3e-04,0.0809,0.2246,0.481,0.8861,1.222
20010829,-1.3053,0.0857,0.4192,0.5956,0.8542,0.8579,0.783,3e-04,0.0808,0.2244,0.4808,0.8861,1.222
20010830,-1.3062,0.0857,0.4103,0.5856,0.8362,0.8478,0.7758,3e-04,0.0807,0.2244,0.4808,0.8862,1.2222
20010831,-1.306,0.0857,0.4161,0.5973,0.8466,0.8581,0.7879,3e-04,0.0809,0.2247,0.4814,0.8869,1.2231
20010903,-1.3052,0.0867,0.4428,0.6407,0.8748,0.884,0.8106,3e-04,0.0812,0.2253,0.4822,0.888,1.2244
20010904,-1.3058,0.0847,0.4298,0.6267,0.8596,0.8706,0.7982,3e-04,0.0812,0.2253,0.4824,0.8884,1.2248
20010905,-1.3067,0.0767,0.4209,0.6137,0.8465,0.8624,0.7868,3e-04,0.0811,0.2253,0.4825,0.8886,1.2252
20010906,-1.3069,0.0717,0.4228,0.6325,0.8741,0.8938,0.8161,3e-04,0.0812,0.2255,0.4829,0.8892,1.2259
20010907,-1.3077,0.0647,0.4208,0.6355,0.881,0.8985,0.8167,3e-04,0.0812,0.2255,0.483,0.8895,1.2263
20010910,-1.3091,0.0627,0.422,0.6397,0.8862,0.8996,0.8187,3e-04,0.081,0.2253,0.4828,0.8894,1.2263
20010911,-1.311,0.0677,0.4332,0.6611,0.8937,0.903,0.817,3e-04,0.0808,0.2249,0.4823,0.889,1.226
20010912,-1.3141,0.0647,0.4218,0.6609,0.9067,0.9181,0.835,3e-04,0.0802,0.2241,0.4813,0.8879,1.225
20010913,-1.3187,0.0637,0.4166,0.6633,0.9234,0.9399,0.8528,3e-04,0.0794,0.2227,0.4796,0.8861,1.2232
20010914,-1.3255,0.0648,0.3829,0.6214,0.8962,0.915,0.8319,2e-04,0.0781,0.2206,0.4768,0.883,1.2201
20010917,-1.3323,0.0598,0.3351,0.5446,0.8301,0.8522,0.7781,2e-04,0.0769,0.2184,0.4739,0.8798,1.2169
20010918,-1.3347,0.0598,0.3495,0.5583,0.8459,0.8651,0.7859,2e-04,0.0765,0.2177,0.4731,0.8789,1.2161
20010919,-1.3339,0.0698,0.3903,0.6028,0.9202,0.9052,0.8189,2e-04,0.0767,0.2182,0.4738,0.8798,1.2171
20010920,-1.3327,0.0788,0.423,0.6382,0.9494,0.9272,0.8358,2e-04,0.077,0.2188,0.4746,0.8808,1.2182
20010921,-1.3333,0.0798,0.415,0.6233,0.9184,0.8961,0.8047,2e-04,0.077,0.2187,0.4746,0.8809,1.2183
20010925,-1.3341,0.0798,0.4091,0.6194,0.9105,0.8862,0.8137,2e-04,0.0769,0.2186,0.4745,0.8808,1.2183
20010926,-1.3345,0.0848,0.4211,0.6474,0.9385,0.914,0.8365,2e-04,0.0769,0.2186,0.4745,0.881,1.2185
20010927,-1.3361,0.0858,0.4084,0.6268,0.924,0.8946,0.822,2e-04,0.0766,0.2182,0.474,0.8804,1.218
20010928,-1.3377,0.0848,0.4126,0.6392,0.9355,0.9111,0.8335,2e-04,0.0764,0.2178,0.4735,0.8799,1.2175
20011001,-1.3401,0.0858,0.3901,0.617,0.9225,0.8961,0.8275,2e-04,0.0759,0.217,0.4725,0.8789,1.2165
20011002,-1.342,0.0808,0.3704,0.5925,0.9051,0.8879,0.8262,2e-04,0.0756,0.2165,0.4719,0.8781,1.2158
20011003,-1.3422,0.0818,0.3804,0.6034,0.9121,0.9067,0.845,2e-04,0.0756,0.2166,0.4719,0.8783,1.216
20011004,-1.3417,0.0818,0.3952,0.6152,0.9067,0.9093,0.8395,2e-04,0.0758,0.2168,0.4723,0.8787,1.2165
20011005,-1.3412,0.0838,0.3971,0.615,0.9154,0.9098,0.837,2e-04,0.0759,0.217,0.4726,0.8792,1.217
20011009,-1.3407,0.0858,0.403,0.6227,0.923,0.9234,0.8496,2e-04,0.076,0.2173,0.473,0.8796,1.2174
20011010,-1.3407,0.0858,0.407,0.6337,0.923,0.9243,0.8365,2e-04,0.076,0.2173,0.473,0.8797,1.2175
20011011,-1.3416,0.0808,0.3931,0.608,0.8963,0.9048,0.8159,2e-04,0.0759,0.217,0.4727,0.8792,1.2171
20011012,-1.3419,0.0828,0.4002,0.6231,0.9145,0.9329,0.8421,2e-04,0.0758,0.2169,0.4725,0.8791,1.2169
20011015,-1.343,0.0838,0.4014,0.6185,0.916,0.9325,0.8427,2e-04,0.0756,0.2165,0.472,0.8785,1.2163
20011016,-1.345,0.0798,0.3828,0.5842,0.889,0.9057,0.8189,2e-04,0.0752,0.2158,0.471,0.8773,1.2151
20011017,-1.3462,0.0838,0.4001,0.6066,0.9126,0.9254,0.8357,2e-04,0.0749,0.2154,0.4704,0.8766,1.2143
20011018,-1.3479,0.0848,0.3884,0.5833,0.8985,0.9105,0.8269,2e-04,0.0746,0.2147,0.4695,0.8755,1.2131
20011019,-1.3494,0.0848,0.4008,0.5959,0.9004,0.9135,0.8299,2e-04,0.0742,0.2141,0.4686,0.8745,1.2121
20011022,-1.3512,0.0898,0.4062,0.6016,0.8974,0.9078,0.8262,2e-04,0.0738,0.2134,0.4676,0.8732,1.2108
20011023,-1.3536,0.0858,0.4037,0.5926,0.8707,0.8813,0.8019,2e-04,0.0733,0.2124,0.4663,0.8717,1.2091
20011024,-1.3556,0.0858,0.3941,0.5804,0.8668,0.8757,0.7953,2e-04,0.0729,0.2116,0.4652,0.8703,1.2077
20011025,-1.3567,0.0848,0.3884,0.5768,0.8685,0.8796,0.8003,2e-04,0.0726,0.2112,0.4645,0.8694,1.2067
20011026,-1.3571,0.0848,0.3905,0.5801,0.8739,0.889,0.8088,2e-04,0.0725,0.2109,0.4641,0.869,1.2062
20011029,-1.3571,0.0848,0.3916,0.5822,0.8751,0.8933,0.8122,2e-04,0.0724,0.2108,0.4639,0.8687,1.2058
20011030,-1.3571,0.0858,0.4026,0.5914,0.8773,0.8987,0.8196,2e-04,0.0724,0.2106,0.4637,0.8683,1.2054
20011031,-1.3578,0.0868,0.4098,0.5877,0.8629,0.8824,0.8004,2e-04,0.0722,0.2103,0.4631,0.8676,1.2046
20011101,-1.3589,0.0868,0.4011,0.5813,0.8637,0.8754,0.7915,2e-04,0.0719,0.2097,0.4623,0.8666,1.2035
20011102,-1.3599,0.0868,0.3974,0.5828,0.8584,0.8573,0.7705,2e-04,0.0716,0.2092,0.4616,0.8657,1.2025
20011105,-1.3602,0.0868,0.3925,0.58,0.8498,0.8429,0.7561,2e-04,0.0715,0.209,0.4612,0.8651,1.2019
20011106,-1.3592,0.0868,0.3924,0.5868,0.8495,0.8427,0.757,2e-04,0.0716,0.2092,0.4615,0.8653,1.202
20011107,-1.3569,0.0848,0.378,0.5652,0.8247,0.8268,0.7451,2e-04,0.072,0.2098,0.4623,0.8662,1.2029
20011108,-1.3521,0.0828,0.3861,0.5837,0.8497,0.8665,0.7888,2e-04,0.0729,0.2113,0.4643,0.8685,1.2052
20011109,-1.3466,0.0828,0.4041,0.6059,0.8694,0.8848,0.8051,2e-04,0.0739,0.2131,0.4666,0.8712,1.2079
20011112,-1.3416,0.0828,0.4002,0.5993,0.8582,0.8744,0.7957,2e-04,0.0748,0.2147,0.4688,0.8736,1.2103
20011113,-1.3363,0.0838,0.4022,0.6066,0.865,0.8779,0.7981,2e-04,0.0758,0.2164,0.471,0.8761,1.2129
20011114,-1.3309,0.0848,0.4022,0.6139,0.8727,0.8843,0.8035,2e-04,0.0768,0.2181,0.4733,0.8787,1.2155
20011115,-1.3254,0.0888,0.4132,0.6341,0.8814,0.8847,0.8039,2e-04,0.0778,0.2199,0.4756,0.8813,1.2181
20011116,-1.3202,0.0888,0.4252,0.6455,0.8942,0.8873,0.8024,2e-04,0.0788,0.2215,0.4778,0.8837,1.2206
20011119,-1.3158,0.0897,0.4194,0.631,0.8784,0.8662,0.7844,3e-04,0.0796,0.223,0.4796,0.8858,1.2226
20011120,-1.3109,0.0897,0.4294,0.6394,0.8853,0.8759,0.7901,3e-04,0.0806,0.2246,0.4817,0.8881,1.2249
20011121,-1.3061,0.0897,0.4265,0.6269,0.8592,0.8616,0.7797,3e-04,0.0815,0.2261,0.4838,0.8904,1.2273
20011122,-1.3004,0.0897,0.4223,0.62,0.8487,0.8618,0.7809,3e-04,0.0827,0.228,0.4863,0.8932,1.2301
20011126,-1.2936,0.0967,0.4409,0.6486,0.8677,0.8903,0.8084,3e-04,0.0841,0.2304,0.4893,0.8967,1.2336
20011127,-1.2872,0.0997,0.4636,0.6924,0.8888,0.9231,0.8341,3e-04,0.0854,0.2326,0.4922,0.8999,1.2369
20011128,-1.2834,0.0997,0.4428,0.6592,0.8562,0.8853,0.8003,3e-04,0.0862,0.2338,0.4938,0.9017,1.2387
20011129,-1.2797,0.1156,0.4711,0.6829,0.8786,0.9035,0.8145,4e-04,0.0869,0.2351,0.4954,0.9035,1.2405
20011130,-1.2779,0.1046,0.4367,0.6663,0.8588,0.8747,0.7898,4e-04,0.0873,0.2357,0.4962,0.9043,1.2412
20011203,-1.2755,0.1046,0.4472,0.7036,0.8948,0.9086,0.8247,4e-04,0.0878,0.2364,0.4972,0.9054,1.2423
20011204,-1.2745,0.0996,0.4431,0.6933,0.8845,0.9133,0.8333,4e-04,0.0879,0.2367,0.4975,0.9057,1.2427
20011205,-1.2749,0.0896,0.4302,0.6785,0.8768,0.9167,0.8398,4e-04,0.0878,0.2365,0.4972,0.9053,1.2422
20011206,-1.2763,0.0896,0.4455,0.6971,0.8996,0.9336,0.8438,4e-04,0.0875,0.2359,0.4964,0.9044,1.2412
20011207,-1.28,0.0896,0.4234,0.6696,0.8696,0.8979,0.8122,4e-04,0.0866,0.2344,0.4944,0.9021,1.2388
20011210,-1.284,0.0877,0.4093,0.6441,0.8587,0.8864,0.8058,3e-04,0.0857,0.2329,0.4923,0.8996,1.2362
20011211,-1.2874,0.0847,0.3941,0.6175,0.8585,0.8925,0.816,3e-04,0.0849,0.2315,0.4905,0.8975,1.234
20011212,-1.29,0.0847,0.3967,0.6215,0.8529,0.8912,0.8158,3e-04,0.0843,0.2305,0.4891,0.8958,1.2322
20011213,-1.2921,0.0847,0.3902,0.6074,0.8431,0.8786,0.8043,3e-04,0.0838,0.2296,0.4879,0.8944,1.2307
20011214,-1.2929,0.0847,0.4125,0.6258,0.8527,0.8824,0.8062,3e-04,0.0835,0.2292,0.4873,0.8936,1.2298
20011217,-1.2936,0.0847,0.4157,0.6282,0.8453,0.8661,0.791,3e-04,0.0833,0.2288,0.4867,0.8929,1.229
20011218,-1.2938,0.0847,0.4168,0.6295,0.8457,0.8606,0.7815,3e-04,0.0832,0.2285,0.4863,0.8924,1.2285
20011219,-1.2935,0.0847,0.4208,0.6315,0.8517,0.8647,0.7846,3e-04,0.0832,0.2285,0.4863,0.8923,1.2284
20011220,-1.2929,0.0837,0.4137,0.6194,0.8406,0.8507,0.7727,3e-04,0.0833,0.2286,0.4864,0.8923,1.2283
20011221,-1.2912,0.0747,0.3974,0.6079,0.833,0.8461,0.7701,3e-04,0.0836,0.2291,0.487,0.8929,1.2289
20011225,-1.2877,0.0747,0.3977,0.6147,0.8365,0.8494,0.7734,3e-04,0.0843,0.2303,0.4885,0.8946,1.2306
20011226,-1.2824,0.0747,0.3956,0.6169,0.8392,0.8557,0.7787,3e-04,0.0854,0.2321,0.4908,0.8973,1.2333
20011227,-1.2753,0.0756,0.4041,0.6414,0.8549,0.8731,0.791,4e-04,0.0869,0.2346,0.4941,0.9009,1.237
20011228,-1.2672,0.0756,0.4214,0.6656,0.8712,0.8749,0.7887,4e-04,0.0886,0.2374,0.4978,0.9051,1.2413
20020104,-1.2586,0.0786,0.4575,0.7155,0.8992,0.9024,0.8101,4e-04,0.0905,0.2405,0.5018,0.9096,1.2459
20020107,-1.2518,0.0765,0.449,0.692,0.883,0.8868,0.7955,5e-04,0.092,0.243,0.505,0.9132,1.2495
20020108,-1.2453,0.0775,0.4576,0.6977,0.889,0.8924,0.8002,5e-04,0.0934,0.2453,0.508,0.9166,1.2528
20020109,-1.2395,0.0775,0.4603,0.6866,0.8733,0.8824,0.7921,5e-04,0.0947,0.2474,0.5107,0.9196,1.2559
20020110,-1.2337,0.0775,0.456,0.6895,0.8796,0.8844,0.794,5e-04,0.096,0.2495,0.5134,0.9226,1.259
20020111,-1.2276,0.0754,0.4435,0.6972,0.8837,0.8881,0.7957,6e-04,0.0975,0.2518,0.5163,0.9259,1.2623
20020115,-1.2208,0.0774,0.4539,0.7177,0.8934,0.8965,0.8011,6e-04,0.0991,0.2543,0.5196,0.9295,1.2659
20020116,-1.2138,0.0734,0.4443,0.6971,0.8761,0.8857,0.7912,6e-04,0.1007,0.2569,0.5229,0.9333,1.2698
20020117,-1.2054,0.0783,0.4702,0.7318,0.894,0.9001,0.8016,7e-04,0.1028,0.2602,0.527,0.9379,1.2744
20020118,-1.1968,0.0733,0.4851,0.7575,0.8938,0.8964,0.7988,7e-04,0.1049,0.2635,0.5312,0.9426,1.2792
20020121,-1.1883,0.0792,0.509,0.7922,0.9055,0.9027,0.803,8e-04,0.107,0.2668,0.5355,0.9473,1.284
20020122,-1.1808,0.0802,0.5111,0.7852,0.8987,0.8965,0.7977,8e-04,0.1089,0.2698,0.5393,0.9515,1.2883
20020123,-1.1737,0.0701,0.4992,0.7613,0.8961,0.8984,0.7975,9e-04,0.1108,0.2727,0.5429,0.9556,1.2925
20020124,-1.1659,0.07,0.5052,0.7872,0.921,0.9178,0.8139,0.001,0.1128,0.2758,0.547,0.9602,1.2971
20020125,-1.1582,0.07,0.5321,0.822,0.921,0.9223,0.8163,0.001,0.1149,0.279,0.551,0.9647,1.3017
20020128,-1.1516,0.0659,0.5152,0.7882,0.8985,0.8974,0.7973,0.0011,0.1168,0.2818,0.5545,0.9686,1.3057
20020129,-1.1437,0.0708,0.522,0.7938,0.9173,0.9236,0.8194,0.0012,0.119,0.2852,0.5587,0.9734,1.3106
20020130,-1.1355,0.0698,0.5437,0.8173,0.9248,0.9416,0.8393,0.0012,0.1213,0.2887,0.5632,0.9784,1.3157
20020131,-1.128,0.0637,0.5545,0.823,0.9187,0.949,0.8466,0.0013,0.1235,0.292,0.5673,0.983,1.3204
20020201,-1.1213,0.0616,0.5706,0.858,0.937,0.9848,0.8753,0.0014,0.1254,0.295,0.571,0.9872,1.3247
20020204,-1.1174,0.0586,0.5303,0.8222,0.9366,0.9962,0.8806,0.0014,0.1267,0.2968,0.5734,0.9898,1.3274
20020205,-1.1145,0.0585,0.5444,0.8538,0.9629,1.0252,0.9025,0.0015,0.1276,0.2982,0.5751,0.9918,1.3295
20020206,-1.1143,0.0555,0.5243,0.8446,0.9736,1.0278,0.9001,0.0015,0.1277,0.2984,0.5754,0.9922,1.3299
20020207,-1.116,0.0585,0.5437,0.8462,0.9903,1.0356,0.9028,0.0015,0.1273,0.2978,0.5747,0.9914,1.3292
20020208,-1.1206,0.0556,0.506,0.7871,0.9437,0.9901,0.8584,0.0014,0.126,0.2959,0.5723,0.9889,1.3266
20020212,-1.1247,0.0536,0.4872,0.7638,0.9077,0.9594,0.8386,0.0014,0.1248,0.2942,0.5703,0.9866,1.3244
20020213,-1.1263,0.0587,0.5186,0.7925,0.9415,0.9883,0.8735,0.0013,0.1244,0.2935,0.5695,0.9857,1.3235
20020214,-1.1281,0.0587,0.5351,0.8092,0.9545,0.9853,0.8646,0.0013,0.1239,0.2928,0.5685,0.9847,1.3224
20020215,-1.1309,0.0537,0.5189,0.7794,0.936,0.946,0.8203,0.0013,0.1231,0.2916,0.567,0.983,1.3207
20020218,-1.1323,0.0587,0.5283,0.787,0.9457,0.9418,0.8111,0.0013,0.1227,0.291,0.5663,0.9822,1.3199
20020219,-1.1326,0.0687,0.5544,0.8051,0.9579,0.963,0.8373,0.0013,0.1226,0.2909,0.5661,0.982,1.3197
20020220,-1.134,0.0737,0.5558,0.8057,0.9695,0.9747,0.845,0.0013,0.1222,0.2903,0.5655,0.9813,1.319
20020221,-1.137,0.0788,0.5256,0.7589,0.9391,0.9493,0.8267,0.0012,0.1214,0.2891,0.5639,0.9797,1.3173
20020222,-1.1393,0.0788,0.5242,0.7728,0.9512,0.9616,0.8379,0.0012,0.1208,0.2882,0.5628,0.9784,1.3161
20020225,-1.1417,0.0798,0.5199,0.7738,0.9534,0.9629,0.8382,0.0012,0.1201,0.2872,0.5616,0.9771,1.3148
20020226,-1.1442,0.0848,0.5445,0.7968,0.9746,0.9822,0.8525,0.0012,0.1195,0.2862,0.5604,0.9758,1.3135
20020227,-1.1488,0.0849,0.5478,0.8006,0.9689,0.9797,0.8481,0.0011,0.1182,0.2844,0.5581,0.9733,1.3109
20020228,-1.1557,0.0799,0.5366,0.7974,0.9564,0.9616,0.8289,0.0011,0.1164,0.2816,0.5546,0.9694,1.3071
20020301,-1.1642,0.08,0.5268,0.7698,0.9516,0.9552,0.8226,0.001,0.1142,0.2782,0.5504,0.9648,1.3024
20020304,-1.1738,0.0741,0.5013,0.7446,0.9364,0.9355,0.806,9e-04,0.1117,0.2744,0.5456,0.9595,1.297
20020305,-1.1831,0.0712,0.4947,0.7393,0.9229,0.9206,0.7901,8e-04,0.1093,0.2707,0.5411,0.9544,1.2919
20020306,-1.1916,0.0692,0.4868,0.7265,0.914,0.9071,0.7767,8e-04,0.1072,0.2675,0.537,0.9499,1.2873
20020307,-1.1988,0.0643,0.4706,0.7002,0.9015,0.8899,0.7604,7e-04,0.1054,0.2648,0.5335,0.9461,1.2836
20020308,-1.2034,0.0643,0.4927,0.7409,0.9176,0.9022,0.7617,7e-04,0.1043,0.2631,0.5314,0.9438,1.2813
20020311,-1.2072,0.0673,0.5145,0.7783,0.9512,0.9379,0.7924,7e-04,0.1035,0.2617,0.5298,0.9421,1.2796
20020312,-1.2129,0.0623,0.4988,0.7503,0.9307,0.9187,0.7712,7e-04,0.1022,0.2597,0.5273,0.9393,1.2768
20020313,-1.2189,0.0594,0.4862,0.7404,0.9154,0.9066,0.7531,6e-04,0.1008,0.2576,0.5246,0.9364,1.2739
20020314,-1.2245,0.0574,0.4625,0.7064,0.8969,0.8943,0.7437,6e-04,0.0995,0.2556,0.5221,0.9337,1.2713
20020315,-1.2283,0.0584,0.4693,0.7226,0.9294,0.9299,0.7763,6e-04,0.0987,0.2544,0.5206,0.9321,1.2697
20020318,-1.2321,0.0544,0.4531,0.7058,0.9249,0.9305,0.7738,6e-04,0.0979,0.2532,0.5191,0.9305,1.2682
20020319,-1.2351,0.0495,0.4507,0.7108,0.923,0.9376,0.7819,5e-04,0.0973,0.2522,0.518,0.9294,1.2671
20020320,-1.2377,0.0485,0.4512,0.7115,0.9249,0.9526,0.7988,5e-04,0.0968,0.2515,0.5171,0.9284,1.2662
20020322,-1.2405,0.0445,0.4547,0.7204,0.919,0.9647,0.8128,5e-04,0.0963,0.2506,0.516,0.9273,1.2652
20020325,-1.2441,0.0495,0.4765,0.7496,0.9365,0.9713,0.8364,5e-04,0.0955,0.2494,0.5145,0.9257,1.2636
20020326,-1.25,0.0495,0.4758,0.7397,0.9151,0.9362,0.8053,5e-04,0.0942,0.2473,0.5119,0.9228,1.2607
20020327,-1.257,0.0496,0.4583,0.7161,0.8953,0.9108,0.7849,4e-04,0.0927,0.2449,0.5087,0.9192,1.2571
20020328,-1.2637,0.0496,0.4338,0.6885,0.8833,0.9031,0.7822,4e-04,0.0912,0.2425,0.5057,0.9159,1.2538
20020329,-1.2689,0.0506,0.4329,0.6952,0.8956,0.9206,0.8007,4e-04,0.0901,0.2408,0.5034,0.9134,1.2513
20020401,-1.2735,0.0556,0.4508,0.7058,0.9026,0.9268,0.808,4e-04,0.0892,0.2392,0.5014,0.9112,1.249
20020402,-1.2788,0.0496,0.4339,0.6886,0.8909,0.9183,0.8015,4e-04,0.0881,0.2374,0.4991,0.9087,1.2465
20020403,-1.2837,0.0516,0.4359,0.6863,0.898,0.9247,0.8069,4e-04,0.0871,0.2357,0.497,0.9063,1.2441
20020404,-1.2887,0.0517,0.423,0.675,0.8992,0.9112,0.8004,3e-04,0.086,0.234,0.4948,0.9038,1.2416
20020405,-1.2931,0.0547,0.4279,0.6775,0.8931,0.9043,0.7995,3e-04,0.0851,0.2325,0.4929,0.9017,1.2395
20020408,-1.297,0.0547,0.4287,0.6687,0.8778,0.8822,0.7904,3e-04,0.0843,0.2313,0.4912,0.8998,1.2376
20020409,-1.2995,0.0547,0.4432,0.6935,0.9108,0.9163,0.8265,3e-04,0.0838,0.2305,0.4902,0.8987,1.2365
20020410,-1.3029,0.0527,0.4258,0.6736,0.8933,0.8999,0.811,3e-04,0.0832,0.2294,0.4887,0.8971,1.235
20020411,-1.3058,0.0497,0.4124,0.6596,0.8755,0.8762,0.7874,3e-04,0.0826,0.2284,0.4875,0.8958,1.2336
